Tue Jul 23 07:48:54 2024       
+---------------------------------------------------------------------------------------+
| NVIDIA-SMI 535.54.03              Driver Version: 535.54.03    CUDA Version: 12.2     |
|-----------------------------------------+----------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |         Memory-Usage | GPU-Util  Compute M. |
|                                         |                      |               MIG M. |
|=========================================+======================+======================|
|   0  NVIDIA A100-SXM4-40GB          On  | 00000000:9E:00.0 Off |                    0 |
| N/A   24C    P0              53W / 400W |      4MiB / 40960MiB |      0%      Default |
|                                         |                      |             Disabled |
+-----------------------------------------+----------------------+----------------------+
                                                                                         
+---------------------------------------------------------------------------------------+
| Processes:                                                                            |
|  GPU   GI   CI        PID   Type   Process name                            GPU Memory |
|        ID   ID                                                             Usage      |
|=======================================================================================|
|  No running processes found                                                           |
+---------------------------------------------------------------------------------------+
Start training
“Step2....................”
“Step3....................”
constructing 9 ConvTransformerEncoderLayers
Ranger optimizer loaded. 
Gradient Centralization usage = True
GC applied to both conv and fc layers
  0%|          | 0/182 [00:00<?, ?it/s]/work/02/gs58/d58004/mambaforge/envs/torch/lib/python3.9/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
  warnings.warn(
/work/02/gs58/d58004/ideas/RibonanzaNet/Ranger-Deep-Learning-Optimizer/ranger/ranger.py:138: UserWarning: This overload of addcmul_ is deprecated:
	addcmul_(Number value, Tensor tensor1, Tensor tensor2)
Consider using one of the following signatures instead:
	addcmul_(Tensor tensor1, Tensor tensor2, *, Number value) (Triggered internally at ../torch/csrc/utils/python_arg_parser.cpp:1519.)
  exp_avg_sq.mul_(beta2).addcmul_(1 - beta2, grad, grad)
Epoch 1 Loss: 0.05782541632652283:   0%|          | 0/182 [00:14<?, ?it/s]
Epoch 7 Loss: 0.04810097138671314:  47%|████▋     | 85/182 [02:23<02:43,  1.69s/it]
Epoch 7 Loss: 0.04802940534644349:  47%|████▋     | 85/182 [02:25<02:43,  1.69s/it]
Epoch 7 Loss: 0.04802940534644349:  47%|████▋     | 86/182 [02:25<02:42,  1.69s/it]
Epoch 7 Loss: 0.048015956734788826:  47%|████▋     | 86/182 [02:26<02:42,  1.69s/it]
Epoch 7 Loss: 0.048015956734788826:  48%|████▊     | 87/182 [02:26<02:40,  1.69s/it]
Epoch 7 Loss: 0.048015471251512114:  48%|████▊     | 87/182 [02:28<02:40,  1.69s/it]
Epoch 7 Loss: 0.048015471251512114:  48%|████▊     | 88/182 [02:28<02:38,  1.69s/it]
Epoch 7 Loss: 0.04808128487025754:  48%|████▊     | 88/182 [02:30<02:38,  1.69s/it] 
Epoch 7 Loss: 0.04808128487025754:  49%|████▉     | 89/182 [02:30<02:36,  1.69s/it]
Epoch 7 Loss: 0.048120565629667704:  49%|████▉     | 89/182 [02:31<02:36,  1.69s/it]
Epoch 7 Loss: 0.048120565629667704:  49%|████▉     | 90/182 [02:31<02:35,  1.69s/it]
Epoch 7 Loss: 0.04813560847561438:  49%|████▉     | 90/182 [02:33<02:35,  1.69s/it] 
Epoch 7 Loss: 0.04813560847561438:  50%|█████     | 91/182 [02:33<02:33,  1.69s/it]
Epoch 7 Loss: 0.04821102551953948:  50%|█████     | 91/182 [02:35<02:33,  1.69s/it]
Epoch 7 Loss: 0.04821102551953948:  51%|█████     | 92/182 [02:35<02:31,  1.69s/it]
Epoch 7 Loss: 0.04816710147806393:  51%|█████     | 92/182 [02:36<02:31,  1.69s/it]
Epoch 7 Loss: 0.04816710147806393:  51%|█████     | 93/182 [02:36<02:30,  1.69s/it]
Epoch 7 Loss: 0.04811568134167093:  51%|█████     | 93/182 [02:38<02:30,  1.69s/it]
Epoch 7 Loss: 0.04811568134167093:  52%|█████▏    | 94/182 [02:38<02:28,  1.69s/it]
Epoch 7 Loss: 0.04809365648972361:  52%|█████▏    | 94/182 [02:40<02:28,  1.69s/it]
Epoch 7 Loss: 0.04809365648972361:  52%|█████▏    | 95/182 [02:40<02:26,  1.69s/it]
Epoch 7 Loss: 0.04814124274222801:  52%|█████▏    | 95/182 [02:42<02:26,  1.69s/it]
Epoch 7 Loss: 0.04814124274222801:  53%|█████▎    | 96/182 [02:42<02:25,  1.69s/it]
Epoch 7 Loss: 0.04805410952912163:  53%|█████▎    | 96/182 [02:43<02:25,  1.69s/it]
Epoch 7 Loss: 0.04805410952912163:  53%|█████▎    | 97/182 [02:43<02:23,  1.69s/it]
Epoch 7 Loss: 0.0480525478036428:  53%|█████▎    | 97/182 [02:45<02:23,  1.69s/it] 
Epoch 7 Loss: 0.0480525478036428:  54%|█████▍    | 98/182 [02:45<02:21,  1.69s/it]
Epoch 7 Loss: 0.04804016664774731:  54%|█████▍    | 98/182 [02:47<02:21,  1.69s/it]
Epoch 7 Loss: 0.04804016664774731:  54%|█████▍    | 99/182 [02:47<02:20,  1.69s/it]
Epoch 7 Loss: 0.04805119652301073:  54%|█████▍    | 99/182 [02:48<02:20,  1.69s/it]
Epoch 7 Loss: 0.04805119652301073:  55%|█████▍    | 100/182 [02:48<02:18,  1.69s/it]
Epoch 7 Loss: 0.048080295582514:  55%|█████▍    | 100/182 [02:50<02:18,  1.69s/it]  
Epoch 7 Loss: 0.048080295582514:  55%|█████▌    | 101/182 [02:50<02:16,  1.69s/it]
Epoch 7 Loss: 0.04822583171520747:  55%|█████▌    | 101/182 [02:52<02:16,  1.69s/it]
Epoch 7 Loss: 0.04822583171520747:  56%|█████▌    | 102/182 [02:52<02:15,  1.69s/it]
Epoch 7 Loss: 0.04824258079661906:  56%|█████▌    | 102/182 [02:53<02:15,  1.69s/it]
Epoch 7 Loss: 0.04824258079661906:  57%|█████▋    | 103/182 [02:53<02:13,  1.69s/it]
Epoch 7 Loss: 0.04815928960362306:  57%|█████▋    | 103/182 [02:55<02:13,  1.69s/it]
Epoch 7 Loss: 0.04815928960362306:  57%|█████▋    | 104/182 [02:55<02:11,  1.69s/it]
Epoch 7 Loss: 0.04813408358466058:  57%|█████▋    | 104/182 [02:57<02:11,  1.69s/it]
Epoch 7 Loss: 0.04813408358466058:  58%|█████▊    | 105/182 [02:57<02:09,  1.69s/it]
Epoch 7 Loss: 0.04816810923786658:  58%|█████▊    | 105/182 [02:58<02:09,  1.69s/it]
Epoch 7 Loss: 0.04816810923786658:  58%|█████▊    | 106/182 [02:58<02:08,  1.69s/it]
Epoch 7 Loss: 0.048160541036697195:  58%|█████▊    | 106/182 [03:00<02:08,  1.69s/it]
Epoch 7 Loss: 0.048160541036697195:  59%|█████▉    | 107/182 [03:00<02:06,  1.69s/it]
Epoch 7 Loss: 0.04813152503360201:  59%|█████▉    | 107/182 [03:02<02:06,  1.69s/it] 
Epoch 7 Loss: 0.04813152503360201:  59%|█████▉    | 108/182 [03:02<02:05,  1.69s/it]
Epoch 7 Loss: 0.04808499370146235:  59%|█████▉    | 108/182 [03:04<02:05,  1.69s/it]
Epoch 7 Loss: 0.04808499370146235:  60%|█████▉    | 109/182 [03:04<02:03,  1.69s/it]
Epoch 7 Loss: 0.0481169596653093:  60%|█████▉    | 109/182 [03:05<02:03,  1.69s/it] 
Epoch 7 Loss: 0.0481169596653093:  60%|██████    | 110/182 [03:05<02:01,  1.69s/it]
Epoch 7 Loss: 0.04801334786388251:  60%|██████    | 110/182 [03:07<02:01,  1.69s/it]
Epoch 7 Loss: 0.04801334786388251:  61%|██████    | 111/182 [03:07<01:59,  1.69s/it]
Epoch 7 Loss: 0.04795037243249161:  61%|██████    | 111/182 [03:09<01:59,  1.69s/it]
Epoch 7 Loss: 0.04795037243249161:  62%|██████▏   | 112/182 [03:09<01:58,  1.69s/it]
Epoch 7 Loss: 0.04802749457612502:  62%|██████▏   | 112/182 [03:10<01:58,  1.69s/it]
Epoch 7 Loss: 0.04802749457612502:  62%|██████▏   | 113/182 [03:10<01:56,  1.69s/it]
Epoch 7 Loss: 0.04802908888903626:  62%|██████▏   | 113/182 [03:12<01:56,  1.69s/it]
Epoch 7 Loss: 0.04802908888903626:  63%|██████▎   | 114/182 [03:12<01:54,  1.69s/it]
Epoch 7 Loss: 0.04809567928314209:  63%|██████▎   | 114/182 [03:14<01:54,  1.69s/it]
Epoch 7 Loss: 0.04809567928314209:  63%|██████▎   | 115/182 [03:14<01:53,  1.69s/it]
Epoch 7 Loss: 0.04806830265141766:  63%|██████▎   | 115/182 [03:15<01:53,  1.69s/it]
Epoch 7 Loss: 0.04806830265141766:  64%|██████▎   | 116/182 [03:15<01:51,  1.69s/it]
Epoch 7 Loss: 0.048074492340923376:  64%|██████▎   | 116/182 [03:17<01:51,  1.69s/it]
Epoch 7 Loss: 0.048074492340923376:  64%|██████▍   | 117/182 [03:17<01:49,  1.69s/it]
Epoch 7 Loss: 0.048046403801289654:  64%|██████▍   | 117/182 [03:19<01:49,  1.69s/it]
Epoch 7 Loss: 0.048046403801289654:  65%|██████▍   | 118/182 [03:19<01:47,  1.69s/it]
Epoch 7 Loss: 0.04807636464218132:  65%|██████▍   | 118/182 [03:20<01:47,  1.69s/it] 
Epoch 7 Loss: 0.04807636464218132:  65%|██████▌   | 119/182 [03:20<01:46,  1.69s/it]
Epoch 7 Loss: 0.04816790896778305:  65%|██████▌   | 119/182 [03:22<01:46,  1.69s/it]
Epoch 7 Loss: 0.04816790896778305:  66%|██████▌   | 120/182 [03:22<01:44,  1.69s/it]
Epoch 7 Loss: 0.04816765957011664:  66%|██████▌   | 120/182 [03:24<01:44,  1.69s/it]
Epoch 7 Loss: 0.04816765957011664:  66%|██████▋   | 121/182 [03:24<01:43,  1.69s/it]
Epoch 7 Loss: 0.0481493561604961:  66%|██████▋   | 121/182 [03:25<01:43,  1.69s/it] 
Epoch 7 Loss: 0.0481493561604961:  67%|██████▋   | 122/182 [03:25<01:41,  1.69s/it]
Epoch 7 Loss: 0.04814398322042411:  67%|██████▋   | 122/182 [03:27<01:41,  1.69s/it]
Epoch 7 Loss: 0.04814398322042411:  68%|██████▊   | 123/182 [03:27<01:39,  1.69s/it]
Epoch 7 Loss: 0.04810189203389229:  68%|██████▊   | 123/182 [03:29<01:39,  1.69s/it]
Epoch 7 Loss: 0.04810189203389229:  68%|██████▊   | 124/182 [03:29<01:37,  1.69s/it]
Epoch 7 Loss: 0.04816184008121491:  68%|██████▊   | 124/182 [03:31<01:37,  1.69s/it]
Epoch 7 Loss: 0.04816184008121491:  69%|██████▊   | 125/182 [03:31<01:36,  1.69s/it]
Epoch 7 Loss: 0.04814616676479105:  69%|██████▊   | 125/182 [03:32<01:36,  1.69s/it]
Epoch 7 Loss: 0.04814616676479105:  69%|██████▉   | 126/182 [03:32<01:34,  1.69s/it]
Epoch 7 Loss: 0.04816369219558445:  69%|██████▉   | 126/182 [03:34<01:34,  1.69s/it]
Epoch 7 Loss: 0.04816369219558445:  70%|██████▉   | 127/182 [03:34<01:32,  1.69s/it]
Epoch 7 Loss: 0.04821705000358634:  70%|██████▉   | 127/182 [03:36<01:32,  1.69s/it]
Epoch 7 Loss: 0.04821705000358634:  70%|███████   | 128/182 [03:36<01:31,  1.69s/it]
Epoch 7 Loss: 0.048233587179304094:  70%|███████   | 128/182 [03:37<01:31,  1.69s/it]
Epoch 7 Loss: 0.048233587179304094:  71%|███████   | 129/182 [03:37<01:29,  1.69s/it]
Epoch 7 Loss: 0.048289207684306:  71%|███████   | 129/182 [03:39<01:29,  1.69s/it]   
Epoch 7 Loss: 0.048289207684306:  71%|███████▏  | 130/182 [03:39<01:27,  1.69s/it]
Epoch 7 Loss: 0.04831364403926689:  71%|███████▏  | 130/182 [03:41<01:27,  1.69s/it]
Epoch 7 Loss: 0.04831364403926689:  72%|███████▏  | 131/182 [03:41<01:26,  1.69s/it]
Epoch 7 Loss: 0.048329946105227325:  72%|███████▏  | 131/182 [03:42<01:26,  1.69s/it]
Epoch 7 Loss: 0.048329946105227325:  73%|███████▎  | 132/182 [03:42<01:24,  1.69s/it]
Epoch 7 Loss: 0.0482939304153722:  73%|███████▎  | 132/182 [03:44<01:24,  1.69s/it]  
Epoch 7 Loss: 0.0482939304153722:  73%|███████▎  | 133/182 [03:44<01:22,  1.69s/it]
Epoch 7 Loss: 0.04833843122556138:  73%|███████▎  | 133/182 [03:46<01:22,  1.69s/it]
Epoch 7 Loss: 0.04833843122556138:  74%|███████▎  | 134/182 [03:46<01:21,  1.69s/it]
Epoch 7 Loss: 0.048367645149981535:  74%|███████▎  | 134/182 [03:47<01:21,  1.69s/it]
Epoch 7 Loss: 0.048367645149981535:  74%|███████▍  | 135/182 [03:47<01:19,  1.69s/it]
Epoch 7 Loss: 0.048415067523498743:  74%|███████▍  | 135/182 [03:49<01:19,  1.69s/it]
Epoch 7 Loss: 0.048415067523498743:  75%|███████▍  | 136/182 [03:49<01:17,  1.69s/it]
Epoch 7 Loss: 0.048379897010804966:  75%|███████▍  | 136/182 [03:51<01:17,  1.69s/it]
Epoch 7 Loss: 0.048379897010804966:  75%|███████▌  | 137/182 [03:51<01:15,  1.69s/it]
Epoch 7 Loss: 0.04842025549083516:  75%|███████▌  | 137/182 [03:52<01:15,  1.69s/it] 
Epoch 7 Loss: 0.04842025549083516:  76%|███████▌  | 138/182 [03:52<01:14,  1.69s/it]
Epoch 7 Loss: 0.04843116648119988:  76%|███████▌  | 138/182 [03:54<01:14,  1.69s/it]
Epoch 7 Loss: 0.04843116648119988:  76%|███████▋  | 139/182 [03:54<01:12,  1.69s/it]
Epoch 7 Loss: 0.048409625541950975:  76%|███████▋  | 139/182 [03:56<01:12,  1.69s/it]
Epoch 7 Loss: 0.048409625541950975:  77%|███████▋  | 140/182 [03:56<01:10,  1.69s/it]
Epoch 7 Loss: 0.0483855165752536:  77%|███████▋  | 140/182 [03:58<01:10,  1.69s/it]  
Epoch 7 Loss: 0.0483855165752536:  77%|███████▋  | 141/182 [03:58<01:09,  1.69s/it]
Epoch 7 Loss: 0.048367258764698474:  77%|███████▋  | 141/182 [03:59<01:09,  1.69s/it]
Epoch 7 Loss: 0.048367258764698474:  78%|███████▊  | 142/182 [03:59<01:07,  1.69s/it]
Epoch 7 Loss: 0.048319208819966215:  78%|███████▊  | 142/182 [04:01<01:07,  1.69s/it]
Epoch 7 Loss: 0.048319208819966215:  79%|███████▊  | 143/182 [04:01<01:05,  1.69s/it]
Epoch 7 Loss: 0.04834800839631094:  79%|███████▊  | 143/182 [04:03<01:05,  1.69s/it] 
Epoch 7 Loss: 0.04834800839631094:  79%|███████▉  | 144/182 [04:03<01:04,  1.69s/it]
Epoch 7 Loss: 0.04830177215666606:  79%|███████▉  | 144/182 [04:04<01:04,  1.69s/it]
Epoch 7 Loss: 0.04830177215666606:  80%|███████▉  | 145/182 [04:04<01:02,  1.69s/it]
Epoch 7 Loss: 0.048277743645522696:  80%|███████▉  | 145/182 [04:06<01:02,  1.69s/it]
Epoch 7 Loss: 0.048277743645522696:  80%|████████  | 146/182 [04:06<01:00,  1.69s/it]
Epoch 7 Loss: 0.048282294375758594:  80%|████████  | 146/182 [04:08<01:00,  1.69s/it]
Epoch 7 Loss: 0.048282294375758594:  81%|████████  | 147/182 [04:08<00:59,  1.69s/it]
Epoch 7 Loss: 0.04826720048849647:  81%|████████  | 147/182 [04:09<00:59,  1.69s/it] 
Epoch 7 Loss: 0.04826720048849647:  81%|████████▏ | 148/182 [04:09<00:57,  1.69s/it]
Epoch 7 Loss: 0.04824213228569735:  81%|████████▏ | 148/182 [04:11<00:57,  1.69s/it]
Epoch 7 Loss: 0.04824213228569735:  82%|████████▏ | 149/182 [04:11<00:55,  1.69s/it]
Epoch 7 Loss: 0.04819171093404293:  82%|████████▏ | 149/182 [04:13<00:55,  1.69s/it]
Epoch 7 Loss: 0.04819171093404293:  82%|████████▏ | 150/182 [04:13<00:54,  1.69s/it]
Epoch 7 Loss: 0.04824186052312914:  82%|████████▏ | 150/182 [04:14<00:54,  1.69s/it]
Epoch 7 Loss: 0.04824186052312914:  83%|████████▎ | 151/182 [04:14<00:52,  1.69s/it]
Epoch 7 Loss: 0.048293678653671554:  83%|████████▎ | 151/182 [04:16<00:52,  1.69s/it]
Epoch 7 Loss: 0.048293678653671554:  84%|████████▎ | 152/182 [04:16<00:50,  1.69s/it]
Epoch 7 Loss: 0.04825047788277171:  84%|████████▎ | 152/182 [04:18<00:50,  1.69s/it] 
Epoch 7 Loss: 0.04825047788277171:  84%|████████▍ | 153/182 [04:18<00:48,  1.69s/it]
Epoch 7 Loss: 0.04822943103197333:  84%|████████▍ | 153/182 [04:19<00:48,  1.69s/it]
Epoch 7 Loss: 0.04822943103197333:  85%|████████▍ | 154/182 [04:19<00:47,  1.69s/it]
Epoch 7 Loss: 0.048255648295725546:  85%|████████▍ | 154/182 [04:21<00:47,  1.69s/it]
Epoch 7 Loss: 0.048255648295725546:  85%|████████▌ | 155/182 [04:21<00:45,  1.69s/it]
Epoch 7 Loss: 0.048297470316099815:  85%|████████▌ | 155/182 [04:23<00:45,  1.69s/it]
Epoch 7 Loss: 0.048297470316099815:  86%|████████▌ | 156/182 [04:23<00:43,  1.69s/it]
Epoch 7 Loss: 0.04830058562053237:  86%|████████▌ | 156/182 [04:25<00:43,  1.69s/it] 
Epoch 7 Loss: 0.04830058562053237:  86%|████████▋ | 157/182 [04:25<00:42,  1.69s/it]
Epoch 7 Loss: 0.04833750469209273:  86%|████████▋ | 157/182 [04:26<00:42,  1.69s/it]
Epoch 7 Loss: 0.04833750469209273:  87%|████████▋ | 158/182 [04:26<00:40,  1.69s/it]
Epoch 7 Loss: 0.04831183226134792:  87%|████████▋ | 158/182 [04:28<00:40,  1.69s/it]
Epoch 7 Loss: 0.04831183226134792:  87%|████████▋ | 159/182 [04:28<00:38,  1.69s/it]
Epoch 7 Loss: 0.04833254846744239:  87%|████████▋ | 159/182 [04:30<00:38,  1.69s/it]
Epoch 7 Loss: 0.04833254846744239:  88%|████████▊ | 160/182 [04:30<00:37,  1.69s/it]
Epoch 7 Loss: 0.04833999354831921:  88%|████████▊ | 160/182 [04:31<00:37,  1.69s/it]
Epoch 7 Loss: 0.04833999354831921:  88%|████████▊ | 161/182 [04:31<00:35,  1.69s/it]
Epoch 7 Loss: 0.04835101368802565:  88%|████████▊ | 161/182 [04:33<00:35,  1.69s/it]
Epoch 7 Loss: 0.04835101368802565:  89%|████████▉ | 162/182 [04:33<00:33,  1.69s/it]
Epoch 7 Loss: 0.04844939786415159:  89%|████████▉ | 162/182 [04:35<00:33,  1.69s/it]
Epoch 7 Loss: 0.04844939786415159:  90%|████████▉ | 163/182 [04:35<00:32,  1.69s/it]
Epoch 7 Loss: 0.04850894603423956:  90%|████████▉ | 163/182 [04:36<00:32,  1.69s/it]
Epoch 7 Loss: 0.04850894603423956:  90%|█████████ | 164/182 [04:36<00:30,  1.69s/it]
Epoch 7 Loss: 0.048489121528285925:  90%|█████████ | 164/182 [04:38<00:30,  1.69s/it]
Epoch 7 Loss: 0.048489121528285925:  91%|█████████ | 165/182 [04:38<00:28,  1.69s/it]
Epoch 7 Loss: 0.04847868065159005:  91%|█████████ | 165/182 [04:40<00:28,  1.69s/it] 
Epoch 7 Loss: 0.04847868065159005:  91%|█████████ | 166/182 [04:40<00:26,  1.69s/it]
Epoch 7 Loss: 0.04844433972667791:  91%|█████████ | 166/182 [04:41<00:26,  1.69s/it]
Epoch 7 Loss: 0.04844433972667791:  92%|█████████▏| 167/182 [04:41<00:25,  1.69s/it]
Epoch 7 Loss: 0.0484280977841644:  92%|█████████▏| 167/182 [04:43<00:25,  1.69s/it] 
Epoch 7 Loss: 0.0484280977841644:  92%|█████████▏| 168/182 [04:43<00:23,  1.69s/it]
Epoch 7 Loss: 0.04842852333769996:  92%|█████████▏| 168/182 [04:45<00:23,  1.69s/it]
Epoch 7 Loss: 0.04842852333769996:  93%|█████████▎| 169/182 [04:45<00:21,  1.69s/it]
Epoch 7 Loss: 0.04843557271010736:  93%|█████████▎| 169/182 [04:46<00:21,  1.69s/it]
Epoch 7 Loss: 0.04843557271010736:  93%|█████████▎| 170/182 [04:46<00:20,  1.69s/it]
Epoch 7 Loss: 0.048392340061608814:  93%|█████████▎| 170/182 [04:48<00:20,  1.69s/it]
Epoch 7 Loss: 0.048392340061608814:  94%|█████████▍| 171/182 [04:48<00:18,  1.69s/it]
Epoch 7 Loss: 0.04837991791062577:  94%|█████████▍| 171/182 [04:50<00:18,  1.69s/it] 
Epoch 7 Loss: 0.04837991791062577:  95%|█████████▍| 172/182 [04:50<00:16,  1.69s/it]
Epoch 7 Loss: 0.04838459641602687:  95%|█████████▍| 172/182 [04:52<00:16,  1.69s/it]
Epoch 7 Loss: 0.04838459641602687:  95%|█████████▌| 173/182 [04:52<00:15,  1.69s/it]
Epoch 7 Loss: 0.04837626362240863:  95%|█████████▌| 173/182 [04:53<00:15,  1.69s/it]
Epoch 7 Loss: 0.04837626362240863:  96%|█████████▌| 174/182 [04:53<00:13,  1.69s/it]
Epoch 7 Loss: 0.04841797766940934:  96%|█████████▌| 174/182 [04:55<00:13,  1.69s/it]
Epoch 7 Loss: 0.04841797766940934:  96%|█████████▌| 175/182 [04:55<00:11,  1.69s/it]
Epoch 7 Loss: 0.04848295132714239:  96%|█████████▌| 175/182 [04:57<00:11,  1.69s/it]
Epoch 7 Loss: 0.04848295132714239:  97%|█████████▋| 176/182 [04:57<00:10,  1.69s/it]
Epoch 7 Loss: 0.04853968395941002:  97%|█████████▋| 176/182 [04:58<00:10,  1.69s/it]
Epoch 7 Loss: 0.04853968395941002:  97%|█████████▋| 177/182 [04:58<00:08,  1.69s/it]
Epoch 7 Loss: 0.04855863325130404:  97%|█████████▋| 177/182 [05:00<00:08,  1.69s/it]
Epoch 7 Loss: 0.04855863325130404:  98%|█████████▊| 178/182 [05:00<00:06,  1.69s/it]
Epoch 7 Loss: 0.0485880255033184:  98%|█████████▊| 178/182 [05:02<00:06,  1.69s/it] 
Epoch 7 Loss: 0.0485880255033184:  98%|█████████▊| 179/182 [05:02<00:05,  1.69s/it]
Epoch 7 Loss: 0.0486336600035429:  98%|█████████▊| 179/182 [05:03<00:05,  1.69s/it]
Epoch 7 Loss: 0.0486336600035429:  99%|█████████▉| 180/182 [05:03<00:03,  1.69s/it]
Epoch 7 Loss: 0.048668982306732:  99%|█████████▉| 180/182 [05:05<00:03,  1.69s/it] 
Epoch 7 Loss: 0.048668982306732:  99%|█████████▉| 181/182 [05:05<00:01,  1.69s/it]
Epoch 7 Loss: 0.048667042915310176:  99%|█████████▉| 181/182 [05:07<00:01,  1.69s/it]
Epoch 7 Loss: 0.048667042915310176: 100%|██████████| 182/182 [05:07<00:00,  1.69s/it]
Epoch 7 Loss: 0.048667042915310176: 100%|██████████| 182/182 [05:07<00:00,  1.69s/it]

  0%|          | 0/7 [00:00<?, ?it/s]
 14%|█▍        | 1/7 [00:00<00:02,  2.90it/s]
 29%|██▊       | 2/7 [00:00<00:01,  2.91it/s]
 43%|████▎     | 3/7 [00:01<00:01,  2.91it/s]
 57%|█████▋    | 4/7 [00:01<00:01,  2.91it/s]
 71%|███████▏  | 5/7 [00:01<00:00,  2.92it/s]
 86%|████████▌ | 6/7 [00:02<00:00,  2.92it/s]
100%|██████████| 7/7 [00:02<00:00,  3.38it/s]
100%|██████████| 7/7 [00:02<00:00,  3.10it/s]
val loss: 0.1186635856117521

  0%|          | 0/182 [00:00<?, ?it/s]
Epoch 8 Loss: 0.047968439757823944:   0%|          | 0/182 [00:01<?, ?it/s]
Epoch 8 Loss: 0.047968439757823944:   1%|          | 1/182 [00:01<05:05,  1.69s/it]
Epoch 8 Loss: 0.04605421610176563:   1%|          | 1/182 [00:03<05:05,  1.69s/it] 
Epoch 8 Loss: 0.04605421610176563:   1%|          | 2/182 [00:03<05:03,  1.69s/it]
Epoch 8 Loss: 0.047755630065997444:   1%|          | 2/182 [00:05<05:03,  1.69s/it]
Epoch 8 Loss: 0.047755630065997444:   2%|▏         | 3/182 [00:05<05:01,  1.69s/it]
Epoch 8 Loss: 0.04874994046986103:   2%|▏         | 3/182 [00:06<05:01,  1.69s/it] 
Epoch 8 Loss: 0.04874994046986103:   2%|▏         | 4/182 [00:06<05:01,  1.69s/it]
Epoch 8 Loss: 0.048088425397872926:   2%|▏         | 4/182 [00:08<05:01,  1.69s/it]
Epoch 8 Loss: 0.048088425397872926:   3%|▎         | 5/182 [00:08<04:58,  1.69s/it]
Epoch 8 Loss: 0.04753214679658413:   3%|▎         | 5/182 [00:10<04:58,  1.69s/it] 
Epoch 8 Loss: 0.04753214679658413:   3%|▎         | 6/182 [00:10<04:57,  1.69s/it]
Epoch 8 Loss: 0.04692493166242327:   3%|▎         | 6/182 [00:11<04:57,  1.69s/it]
Epoch 8 Loss: 0.04692493166242327:   4%|▍         | 7/182 [00:11<04:55,  1.69s/it]
Epoch 8 Loss: 0.04660613648593426:   4%|▍         | 7/182 [00:13<04:55,  1.69s/it]
Epoch 8 Loss: 0.04660613648593426:   4%|▍         | 8/182 [00:13<04:53,  1.69s/it]
Epoch 8 Loss: 0.0466268654498789:   4%|▍         | 8/182 [00:15<04:53,  1.69s/it] 
Epoch 8 Loss: 0.0466268654498789:   5%|▍         | 9/182 [00:15<04:51,  1.69s/it]
Epoch 8 Loss: 0.04693115539848804:   5%|▍         | 9/182 [00:16<04:51,  1.69s/it]
Epoch 8 Loss: 0.04693115539848804:   5%|▌         | 10/182 [00:16<04:50,  1.69s/it]
Epoch 8 Loss: 0.04615511575883085:   5%|▌         | 10/182 [00:18<04:50,  1.69s/it]
Epoch 8 Loss: 0.04615511575883085:   6%|▌         | 11/182 [00:18<04:48,  1.69s/it]
Epoch 8 Loss: 0.04734928595523039:   6%|▌         | 11/182 [00:20<04:48,  1.69s/it]
Epoch 8 Loss: 0.04734928595523039:   7%|▋         | 12/182 [00:20<04:46,  1.69s/it]
Epoch 8 Loss: 0.04699583982045834:   7%|▋         | 12/182 [00:21<04:46,  1.69s/it]
Epoch 8 Loss: 0.04699583982045834:   7%|▋         | 13/182 [00:21<04:45,  1.69s/it]
Epoch 8 Loss: 0.046895600855350494:   7%|▋         | 13/182 [00:23<04:45,  1.69s/it]
Epoch 8 Loss: 0.046895600855350494:   8%|▊         | 14/182 [00:23<04:43,  1.69s/it]
Epoch 8 Loss: 0.04673067753513654:   8%|▊         | 14/182 [00:25<04:43,  1.69s/it] 
Epoch 8 Loss: 0.04673067753513654:   8%|▊         | 15/182 [00:25<04:41,  1.69s/it]
Epoch 8 Loss: 0.046448473585769534:   8%|▊         | 15/182 [00:27<04:41,  1.69s/it]
Epoch 8 Loss: 0.046448473585769534:   9%|▉         | 16/182 [00:27<04:40,  1.69s/it]
Epoch 8 Loss: 0.04645224112798186:   9%|▉         | 16/182 [00:28<04:40,  1.69s/it] 
Epoch 8 Loss: 0.04645224112798186:   9%|▉         | 17/182 [00:28<04:38,  1.69s/it]
Epoch 8 Loss: 0.0465952025519477:   9%|▉         | 17/182 [00:30<04:38,  1.69s/it] 
Epoch 8 Loss: 0.0465952025519477:  10%|▉         | 18/182 [00:30<04:37,  1.69s/it]
Epoch 8 Loss: 0.04656878643130001:  10%|▉         | 18/182 [00:32<04:37,  1.69s/it]
Epoch 8 Loss: 0.04656878643130001:  10%|█         | 19/182 [00:32<04:35,  1.69s/it]
Epoch 8 Loss: 0.0466404814273119:  10%|█         | 19/182 [00:33<04:35,  1.69s/it] 
Epoch 8 Loss: 0.0466404814273119:  11%|█         | 20/182 [00:33<04:33,  1.69s/it]
